Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Vulnerability_Score,Weather_Enc,Mode_Enc,Predicted_Daily_Demand,Demand_Volatility,Safety_Stock_MT,Carrying_Cost,Revenue_at_Risk
SC-10704,2024-05-10,Rotterdam,Antwerp,Rail,Perishables,1418.94,457.73,1.52,2.1,Storm,0.878,4.44,1,1.926,4,1,199.47714285714287,176.21157952059437,1911.11,86000.16,274638.0
SC-10443,2024-05-10,Hamburg,Los Angeles,Rail,Textiles,5874.31,476.7,4.41,6.0,Clear,0.835,5.21,1,5.523,0,1,209.18714285714285,190.92271130087195,2029.99,91349.53,286020.0
SC-14243,2024-05-10,Shanghai,Los Angeles,Air,Textiles,7085.66,352.26,2.63,6.3,Fog,0.616,0.5,1,5.198999999999999,1,0,222.50285714285715,198.0956294078093,2032.4,91457.9,211356.0
SC-10197,2024-05-11,Singapore,Hamburg,Sea,Textiles,13508.1,32.83,3.72,9.1,Clear,0.553,27.15,1,7.485999999999999,0,3,218.7571428571429,201.912528067171,2637.15,118671.7,19698.0
SC-12426,2024-05-11,Singapore,Los Angeles,Air,Pharmaceuticals,2184.01,51.21,2.71,1.5,Clear,0.805,0.5,0,1.8629999999999998,0,0,220.01999999999998,200.64914286717814,462.9,20830.36,0.0
SC-12261,2024-05-11,Antwerp,Rotterdam,Rail,Textiles,9227.89,96.02,2.56,3.9,Fog,0.794,11.5,0,3.498,1,1,217.6914285714286,202.195955072348,1198.38,53927.09,0.0
SC-14690,2024-05-11,Hamburg,Antwerp,Rail,Pharmaceuticals,5852.47,483.64,3.94,0.6,Clear,0.636,3.86,0,1.6019999999999999,0,1,278.6271428571428,209.8582538853536,847.68,38145.45,0.0
SC-14079,2024-05-11,Hamburg,Rotterdam,Rail,Textiles,3780.95,103.05,3.06,8.5,Hurricane,0.582,30.02,1,6.867999999999999,2,1,227.9585714285714,202.08137432138318,2759.93,124196.7,61830.0
SC-11686,2024-05-12,Rotterdam,Dubai,Rail,Automotive,13879.98,186.96,1.39,3.0,Fog,0.617,17.18,1,2.5169999999999995,1,1,186.56714285714287,169.7238556905778,2052.78,92375.21,112176.0
SC-14781,2024-05-12,Hamburg,Shanghai,Road,Pharmaceuticals,3213.3,197.0,4.36,6.2,Hurricane,0.798,20.8,1,5.648,2,2,164.38714285714286,153.86583871610162,1888.43,84979.23,118200.0
SC-14754,2024-05-12,Busan,Los Angeles,Air,Textiles,12990.96,111.6,2.65,9.8,Rain,0.861,0.63,1,7.655,3,0,175.63999999999996,145.2819047002524,1605.25,72236.2,66960.0
SC-11862,2024-05-12,Hamburg,Marseille,Road,Pharmaceuticals,3072.72,478.93,3.87,2.7,Fog,0.758,2.92,0,3.051,1,2,236.74285714285716,171.7595587552829,647.42,29134.12,0.0
SC-12240,2024-05-12,Singapore,Los Angeles,Air,Automotive,12021.39,409.89,1.54,0.8,Hurricane,0.909,5.76,1,1.0219999999999998,2,0,281.58142857142855,169.85857072170091,2642.4,118907.9,245934.0
SC-12266,2024-05-12,Dubai,Shanghai,Sea,Electronics,9079.61,96.55,1.33,2.9,Hurricane,0.825,115.16,1,2.429,2,3,226.28285714285715,155.51797513623993,3435.08,154578.45,57930.0
SC-12348,2024-05-13,Busan,Hamburg,Road,Pharmaceuticals,9108.08,353.61,1.41,6.3,Hurricane,0.641,57.01,1,4.832999999999999,2,2,262.07714285714286,151.2020125212498,3033.97,136528.56,212166.0
SC-11459,2024-05-13,Singapore,Los Angeles,Rail,Electronics,10053.84,174.3,4.07,6.7,Storm,0.873,28.67,0,5.911,4,1,260.2685714285714,152.32182853294216,1426.24,64180.73,0.0
SC-11561,2024-05-13,Rotterdam,Antwerp,Rail,Textiles,3934.62,162.44,2.04,7.6,Clear,0.588,3.78,0,5.9319999999999995,0,1,255.33142857142857,155.24632378133475,680.29,30613.0,0.0
SC-13639,2024-05-13,Singapore,Los Angeles,Road,Automotive,3509.34,302.53,3.47,8.3,Fog,0.596,4.25,0,6.851000000000001,1,2,282.60714285714283,141.99164044810126,704.54,31704.47,0.0
SC-13993,2024-05-13,Los Angeles,Singapore,Sea,Textiles,1243.76,238.81,2.39,5.3,Storm,0.981,7.62,1,4.427,4,3,248.30428571428573,112.62658002696965,2311.01,103995.66,143286.0
SC-14964,2024-05-13,Singapore,Busan,Rail,Automotive,7497.72,246.4,2.47,1.6,Storm,0.694,16.84,1,1.8609999999999998,4,1,224.94857142857146,87.7341977088694,2126.09,95673.9,147840.0
SC-14062,2024-05-13,Busan,Marseille,Air,Automotive,11597.77,387.67,2.9,9.0,Fog,0.826,0.83,0,7.17,1,0,266.53714285714284,85.7015576899054,500.62,22528.12,0.0
SC-10422,2024-05-13,Shanghai,Rotterdam,Rail,Textiles,1822.49,487.48,3.18,2.2,Rain,0.798,1.83,0,2.4939999999999998,3,1,285.6614285714286,117.43256042350038,580.97,26143.53,0.0
SC-14199,2024-05-13,Shanghai,Antwerp,Rail,Automotive,9448.04,285.71,3.06,1.7,Storm,0.976,21.33,0,2.1079999999999997,4,1,301.57714285714286,106.90174799230162,981.45,44165.14,0.0
SC-11466,2024-05-14,Hamburg,Rotterdam,Road,Electronics,14669.03,269.52,1.64,4.8,Storm,0.509,32.28,1,3.852,4,2,316.8742857142857,89.99851866505816,2996.85,134858.14,161712.0
SC-11099,2024-05-14,Antwerp,Hamburg,Air,Automotive,5576.82,437.32,4.46,8.5,Rain,0.819,0.5,1,7.287999999999999,3,0,336.13,100.2532908853042,3052.62,137367.97,262392.0
SC-11903,2024-05-14,Shanghai,Los Angeles,Air,Automotive,1012.01,322.04,2.58,3.6,Rain,0.723,0.79,0,3.294,3,0,348.02000000000004,91.32549388496858,645.7,29056.48,0.0
SC-11326,2024-05-14,Busan,Singapore,Air,Electronics,3140.71,475.42,2.66,2.0,Fog,0.984,1.11,1,2.198,1,0,380.7371428571428,89.86409233101027,3458.72,155642.37,285252.0
SC-10359,2024-05-14,Busan,Antwerp,Road,Automotive,8844.38,249.67,3.29,3.2,Clear,0.626,5.92,0,3.227,0,2,361.0228571428571,102.35826830538073,773.45,34805.24,0.0
SC-14809,2024-05-14,Los Angeles,Antwerp,Road,Electronics,12964.86,267.26,4.4,4.9,Rain,0.947,11.62,0,4.75,3,2,329.5628571428571,90.12512944314108,784.06,35282.74,0.0
SC-14597,2024-05-15,Los Angeles,Singapore,Road,Perishables,3867.26,172.21,4.46,4.3,Fog,0.873,3.82,0,4.348,1,2,313.34857142857146,107.80519536469058,666.57,29995.76,0.0
SC-11333,2024-05-15,Antwerp,Los Angeles,Rail,Electronics,14946.84,254.84,3.61,9.3,Rain,0.831,18.23,0,7.593,3,1,311.25142857142856,108.93674317825811,952.95,42882.9,0.0
SC-10376,2024-05-15,Los Angeles,Shanghai,Sea,Automotive,12750.69,288.67,1.79,8.4,Storm,0.791,75.56,1,6.417,4,3,290.0157142857143,93.68673987588345,2955.07,132978.13,173202.0
SC-13590,2024-05-15,Antwerp,Busan,Sea,Textiles,14295.95,423.83,1.98,1.6,Fog,0.766,32.73,1,1.714,1,3,304.5571428571429,106.508033768082,2941.04,132346.92,254298.0
SC-13187,2024-05-15,Los Angeles,Marseille,Rail,Perishables,5629.94,468.13,4.29,7.6,Fog,0.51,7.81,1,6.606999999999999,1,1,303.5157142857143,104.57703633480664,2796.3,125833.42,280878.0
SC-14946,2024-05-15,Hamburg,Busan,Rail,Textiles,9536.55,166.11,1.36,2.8,Storm,0.519,21.9,1,2.368,4,1,291.5785714285714,115.90343745672833,2793.32,125699.62,99666.0
SC-13780,2024-05-15,Los Angeles,Rotterdam,Rail,Electronics,6293.02,72.4,4.49,4.7,Fog,0.843,7.53,1,4.6370000000000005,1,1,263.74142857142857,142.95987110940968,2479.43,111574.57,43440.0
SC-13658,2024-05-15,Singapore,Dubai,Air,Electronics,9419.37,78.72,1.87,6.0,Storm,0.896,2.8,1,4.760999999999999,4,0,250.3857142857143,156.6479329427556,2313.05,104087.05,47232.0
SC-13700,2024-05-15,Rotterdam,Busan,Sea,Textiles,9366.22,464.02,4.32,3.6,Hurricane,0.929,122.5,1,3.816,2,3,280.2685714285714,176.35207242224018,4103.8,184670.79,278412.0
SC-10247,2024-05-15,Antwerp,Los Angeles,Road,Textiles,14516.49,432.32,3.8,2.6,Clear,0.617,9.89,0,2.96,0,2,300.79,185.6077721073843,1107.08,49818.77,0.0
SC-13687,2024-05-15,Hamburg,Busan,Sea,Electronics,6116.18,44.38,4.45,1.4,Clear,0.738,9.11,0,2.315,0,3,246.58285714285714,198.63694543180065,1085.77,48859.76,0.0
SC-12759,2024-05-15,Dubai,Shanghai,Air,Perishables,1401.95,99.02,2.27,1.6,Hurricane,0.817,1.35,1,1.8009999999999997,2,0,193.85285714285715,177.93646176039752,1791.98,80639.24,59412.0
SC-13984,2024-05-16,Busan,Dubai,Sea,Perishables,12350.93,6.68,4.37,6.6,Clear,0.597,22.45,0,5.930999999999999,0,3,171.07714285714286,191.74687600360718,1530.88,68889.82,0.0
SC-13713,2024-05-16,Rotterdam,Shanghai,Rail,Textiles,9529.0,213.87,1.6,8.1,Rain,0.775,10.71,0,6.149999999999999,3,1,191.28714285714287,187.0098607662425,1067.83,48052.56,0.0
SC-12713,2024-05-16,Hamburg,Antwerp,Rail,Textiles,5890.22,224.19,3.02,5.4,Storm,0.956,15.18,1,4.686,4,1,212.06857142857143,180.38121210633966,2246.88,101109.67,134514.0
SC-10622,2024-05-16,Shanghai,Hamburg,Sea,Electronics,5871.85,410.43,3.23,8.1,Hurricane,0.802,91.82,1,6.638999999999999,2,3,204.41285714285715,168.6622632871466,3248.44,146179.84,246258.0
SC-12061,2024-05-16,Singapore,Rotterdam,Road,Electronics,7931.29,260.6,3.82,6.7,Rain,0.689,7.92,1,5.835999999999999,3,2,179.8814285714286,140.05031636624597,1757.19,79073.73,156360.0
SC-12802,2024-05-16,Antwerp,Rotterdam,Rail,Automotive,14183.67,493.19,3.5,2.7,Rain,0.759,11.56,0,2.94,3,1,243.99714285714285,167.68541814106203,1039.74,46788.43,0.0
SC-13460,2024-05-17,Hamburg,Rotterdam,Road,Automotive,4491.68,481.13,4.42,1.3,Storm,0.902,8.06,1,2.2359999999999998,4,2,298.5842857142857,174.6738501567177,2830.5,127372.49,288678.0
SC-12402,2024-05-17,Hamburg,Rotterdam,Sea,Automotive,6439.62,286.63,2.56,0.7,Fog,0.769,14.51,1,1.258,1,3,338.57714285714286,120.28058595277524,3164.22,142390.04,171978.0
SC-14799,2024-05-17,Los Angeles,Dubai,Air,Textiles,9706.15,465.25,3.61,3.4,Fog,0.932,0.5,0,3.463,1,0,374.48857142857145,114.21561662466533,692.64,31168.65,0.0
SC-14514,2024-05-17,Shanghai,Dubai,Sea,Textiles,8482.71,312.26,2.5,6.8,Storm,0.744,47.68,1,5.51,4,3,387.07000000000005,98.69644590021213,3688.26,165971.62,187356.0
SC-10396,2024-05-17,Dubai,Singapore,Air,Perishables,12946.98,47.13,2.87,3.7,Hurricane,0.559,6.29,1,3.4509999999999996,2,0,335.17,160.5221555839985,3113.36,140101.1,28278.0
SC-12909,2024-05-17,Los Angeles,Singapore,Road,Pharmaceuticals,4907.17,246.62,4.14,4.6,Rain,0.537,4.54,1,4.462,3,2,333.17285714285714,161.68728673113506,3076.52,138443.18,147972.0
SC-12644,2024-05-17,Hamburg,Rotterdam,Rail,Automotive,1198.7,83.19,2.34,9.6,Fog,0.86,2.82,0,7.422,1,1,274.6014285714286,168.19053148424373,682.34,30705.18,0.0
SC-12789,2024-05-18,Dubai,Antwerp,Sea,Pharmaceuticals,14924.88,291.13,2.39,2.8,Rain,0.963,28.67,1,2.6769999999999996,3,3,247.45857142857145,142.70618375162425,2575.4,115892.99,174678.0
SC-12202,2024-05-18,Busan,Marseille,Sea,Perishables,6626.95,259.68,1.63,4.2,Rain,0.563,12.55,1,3.429,3,3,243.60857142857142,141.83413686751274,2361.09,106249.07,155808.0
SC-10716,2024-05-18,Singapore,Busan,Air,Textiles,12543.98,94.96,2.14,0.2,Storm,0.555,2.82,1,0.782,4,0,190.71,111.11945314240235,1757.87,79104.02,56976.0
SC-11397,2024-05-18,Hamburg,Rotterdam,Sea,Pharmaceuticals,4106.36,165.44,3.47,9.7,Rain,0.507,9.02,1,7.8309999999999995,3,3,169.73571428571427,97.35666641395416,1614.14,72636.21,99264.0
SC-13583,2024-05-18,Shanghai,Los Angeles,Air,Automotive,12967.02,111.54,3.73,8.3,Rain,0.719,1.18,1,6.929,3,0,178.93714285714285,86.24754966843632,1631.2,73403.82,66924.0
SC-14538,2024-05-18,Busan,Los Angeles,Road,Perishables,1682.84,17.86,4.06,2.8,Storm,0.586,3.0,0,3.1779999999999995,4,2,146.25714285714284,98.75967373955159,387.46,17435.9,0.0
SC-13243,2024-05-18,Shanghai,Marseille,Rail,Perishables,10598.23,206.46,3.52,1.0,Rain,0.984,9.19,0,1.756,3,1,163.86714285714285,96.6065678778762,567.42,25533.81,0.0
SC-12074,2024-05-18,Antwerp,Rotterdam,Road,Perishables,13253.94,252.34,2.53,5.7,Rain,0.935,12.0,0,4.749,3,2,158.32571428571427,88.89472553853388,583.73,26267.96,0.0
SC-11139,2024-05-19,Shanghai,Rotterdam,Air,Textiles,9089.91,401.11,4.45,1.1,Rain,0.51,0.5,1,2.105,3,0,178.53,124.65128652899337,1626.67,73200.33,240666.0
SC-14007,2024-05-19,Dubai,Hamburg,Sea,Automotive,6422.61,289.54,3.17,6.8,Fog,0.725,18.25,1,5.710999999999999,1,3,206.32714285714286,124.60481969200109,2068.19,93068.33,173724.0
SC-14222,2024-05-19,Rotterdam,Los Angeles,Air,Perishables,13520.06,266.53,2.66,7.5,Storm,0.651,2.56,1,6.048,4,0,220.76857142857145,124.93392125820878,2030.44,91369.91,159918.0
SC-13498,2024-05-19,Antwerp,Marseille,Rail,Electronics,3351.48,85.9,2.42,1.3,Rain,0.908,3.6,0,1.636,3,1,217.1057142857143,128.9803881548329,564.2,25389.01,0.0
SC-13256,2024-05-19,Rotterdam,Singapore,Sea,Textiles,10535.07,126.66,1.51,1.4,Storm,0.626,46.29,1,1.4329999999999998,4,3,232.64857142857142,105.36140413335583,2420.03,108901.2,75996.0
SC-11315,2024-05-20,Singapore,Busan,Sea,Perishables,9831.88,466.77,3.77,5.0,Rain,0.877,20.04,0,4.631,3,3,269.8357142857143,136.0471546752746,1117.89,50305.05,0.0
SC-11677,2024-05-20,Los Angeles,Busan,Sea,Automotive,6343.21,127.35,3.24,3.4,Clear,0.733,11.3,1,3.352,0,3,251.98,146.52489140074454,2426.84,109208.02,76410.0
SC-12602,2024-05-20,Singapore,Shanghai,Sea,Textiles,11355.36,290.53,2.75,1.2,Rain,0.639,20.04,0,1.665,3,3,236.18285714285716,133.11446223886725,1072.62,48267.9,0.0
SC-14859,2024-05-20,Rotterdam,Singapore,Rail,Textiles,13368.3,78.32,3.98,7.2,Clear,0.817,12.32,0,6.234,0,1,206.00857142857143,142.60495823878503,906.59,40796.54,0.0
SC-12175,2024-05-20,Rotterdam,Shanghai,Air,Textiles,12637.1,238.55,3.45,7.2,Storm,0.821,2.56,1,6.075,4,0,202.01142857142855,141.00904574158457,1870.67,84180.07,143130.0
SC-12442,2024-05-20,Busan,Marseille,Road,Textiles,11547.58,67.97,4.21,9.0,Hurricane,0.611,79.96,1,7.563,2,2,199.45000000000002,143.60862334832092,2786.7,125401.29,40782.0
SC-13017,2024-05-20,Los Angeles,Busan,Air,Textiles,6365.65,309.25,2.98,8.9,Fog,0.717,0.5,0,7.124,1,0,225.53428571428572,144.76161229841992,442.82,19926.89,0.0
SC-12583,2024-05-20,Rotterdam,Marseille,Sea,Perishables,7015.57,60.96,3.91,7.3,Storm,0.888,40.03,1,6.2829999999999995,4,3,167.5614285714286,108.85740434601698,1898.34,85425.49,36576.0
SC-14118,2024-05-20,Hamburg,Antwerp,Sea,Electronics,2577.58,468.94,4.45,5.6,Storm,0.975,12.85,1,5.254999999999999,4,3,216.35999999999999,154.72695692735613,2166.27,97482.27,281364.0
SC-13850,2024-05-20,Antwerp,Marseille,Air,Perishables,6556.17,460.14,1.66,9.8,Clear,0.796,0.5,1,7.3580000000000005,0,0,240.58999999999997,179.5644899936138,2193.38,98702.22,276084.0
SC-14728,2024-05-20,Shanghai,Rotterdam,Rail,Electronics,11263.24,93.9,4.27,7.7,Storm,0.98,32.99,1,6.670999999999999,4,1,242.81571428571428,177.30019880202633,2771.1,124699.7,56340.0
SC-13711,2024-05-20,Dubai,Shanghai,Rail,Perishables,10882.72,145.46,1.7,7.0,Clear,0.997,10.42,0,5.409999999999999,0,1,229.51714285714283,181.1234099276222,1050.8,47285.99,0.0
SC-11981,2024-05-20,Los Angeles,Antwerp,Sea,Pharmaceuticals,12138.33,268.77,1.21,3.5,Clear,0.71,19.42,0,2.8129999999999997,0,3,258.20285714285717,166.5919934765059,1298.82,58447.08,0.0
SC-11891,2024-05-20,Dubai,Antwerp,Rail,Automotive,6321.67,450.48,1.38,5.2,Storm,0.53,17.81,1,4.053999999999999,4,1,278.37857142857143,181.6739875370689,2825.33,127139.75,270288.0
SC-14921,2024-05-21,Antwerp,Dubai,Air,Pharmaceuticals,11199.95,435.08,4.19,3.5,Hurricane,0.728,5.95,1,3.707,2,0,331.82428571428574,160.89438480538988,3080.15,138606.58,261048.0
SC-10657,2024-05-21,Los Angeles,Dubai,Air,Perishables,5764.69,429.44,2.98,9.8,Rain,0.743,1.07,1,7.7540000000000004,3,0,326.18142857142857,155.89913089650568,2972.03,133741.42,257664.0
SC-13474,2024-05-21,Los Angeles,Rotterdam,Air,Automotive,12653.25,436.75,2.76,9.1,Storm,0.687,3.13,1,7.1979999999999995,4,0,322.84000000000003,152.7686639988715,2963.52,133358.36,262050.0
SC-10129,2024-05-21,Hamburg,Shanghai,Road,Pharmaceuticals,7905.84,426.17,3.45,3.4,Fog,0.834,8.15,1,3.415,1,2,370.3071428571429,117.27549185774647,3405.64,153253.77,255702.0
SC-12517,2024-05-21,Rotterdam,Singapore,Sea,Perishables,7414.23,120.37,4.45,5.4,Hurricane,0.893,104.97,1,5.115,2,3,366.72285714285715,125.39514473778355,3945.79,177560.51,72222.0
SC-11941,2024-05-21,Busan,Shanghai,Rail,Pharmaceuticals,5346.46,433.71,1.63,0.4,Storm,0.908,12.06,1,0.7689999999999999,4,1,390.2857142857143,119.2684027529433,3607.17,162322.83,260226.0
SC-13219,2024-05-22,Rotterdam,Los Angeles,Road,Automotive,11119.82,366.97,2.39,7.0,Fog,0.825,13.52,1,5.616999999999999,1,2,378.35571428571427,116.3856431376809,3505.43,157744.41,220182.0
SC-13563,2024-05-22,Busan,Dubai,Road,Electronics,6569.81,441.05,3.04,3.7,Storm,0.957,14.3,1,3.502,4,2,379.2085714285714,116.89136330065578,3517.76,158299.07,264630.0
SC-10006,2024-05-22,Shanghai,Antwerp,Rail,Pharmaceuticals,1342.21,388.62,1.31,2.6,Storm,0.981,2.99,0,2.213,4,1,373.3771428571428,114.97020233003722,752.89,33880.22,0.0
SC-12230,2024-05-22,Dubai,Marseille,Road,Perishables,11276.3,5.65,3.23,5.8,Fog,0.708,12.61,1,5.029,1,2,311.7914285714286,175.1030247624308,3009.77,135439.74,3390.0
SC-10118,2024-05-22,Antwerp,Los Angeles,Sea,Textiles,13442.11,379.13,1.51,0.6,Rain,0.539,24.04,0,0.873,3,3,305.07142857142856,170.8324386085747,1488.84,66997.6,0.0
SC-13297,2024-05-22,Busan,Shanghai,Rail,Pharmaceuticals,1574.53,322.57,3.6,9.6,Fog,0.501,2.07,1,7.8,1,1,333.95714285714286,150.25157977142746,3051.58,137321.04,193542.0
SC-11986,2024-05-22,Hamburg,Marseille,Sea,Textiles,11055.12,215.29,2.11,3.0,Storm,0.958,53.76,1,2.7329999999999997,4,3,302.7542857142857,148.75547809040452,3284.42,147799.12,129174.0
SC-14057,2024-05-23,Rotterdam,Los Angeles,Sea,Automotive,1082.01,114.95,3.91,0.7,Storm,0.532,5.21,1,1.663,4,3,266.75142857142856,160.6458347243579,2495.23,112285.39,68970.0
SC-12853,2024-05-23,Shanghai,Busan,Rail,Electronics,13814.47,148.58,2.94,4.6,Clear,0.804,11.58,0,4.101999999999999,0,1,224.97,145.03286144870728,910.97,40993.79,0.0
SC-13003,2024-05-23,Singapore,Busan,Air,Pharmaceuticals,9560.67,461.36,2.42,7.2,Hurricane,0.758,6.61,1,5.766,2,0,235.36142857142858,160.494144485977,2241.79,100880.63,276816.0
SC-11388,2024-05-23,Rotterdam,Busan,Air,Perishables,14562.41,140.6,4.47,3.5,Hurricane,0.76,7.95,1,3.7909999999999995,2,0,254.64000000000001,134.26402297960033,2393.79,107720.59,84360.0
SC-13743,2024-05-23,Los Angeles,Hamburg,Sea,Textiles,1306.28,27.91,3.36,10.0,Hurricane,0.612,22.14,1,8.008,2,3,204.46571428571428,145.17086907699945,2171.01,97695.33,16746.0
SC-13736,2024-05-23,Singapore,Dubai,Air,Automotive,10097.75,196.16,4.2,4.5,Storm,0.977,2.05,1,4.41,4,0,186.40714285714287,135.57597251655392,1721.7,77476.46,117696.0
SC-13489,2024-05-23,Shanghai,Busan,Road,Electronics,6638.36,91.43,2.64,4.5,Hurricane,0.821,38.84,1,3.942,2,2,168.71285714285713,139.21200256135492,2096.06,94322.5,54858.0
SC-13132,2024-05-23,Shanghai,Los Angeles,Rail,Perishables,14024.3,485.48,3.22,4.1,Fog,0.567,16.5,0,3.8359999999999994,1,1,221.6457142857143,179.86923786065074,1270.89,57190.19,0.0
SC-14658,2024-05-23,Rotterdam,Hamburg,Rail,Electronics,3243.34,321.2,1.92,8.7,Storm,0.549,9.61,1,6.665999999999999,4,1,246.30571428571426,180.01541803015485,2417.45,108785.22,192720.0
SC-12451,2024-05-23,Hamburg,Dubai,Sea,Textiles,14513.05,219.14,3.78,1.6,Clear,0.71,22.3,0,2.2539999999999996,0,3,211.70285714285714,153.04761271298148,1252.89,56379.93,0.0
SC-12674,2024-05-23,Busan,Shanghai,Rail,Automotive,13408.12,259.3,2.31,5.7,Fog,0.702,17.27,0,4.683,1,1,228.66,150.40971234154597,1111.72,50027.42,0.0
SC-10277,2024-05-23,Shanghai,Busan,Air,Automotive,9924.48,167.03,3.94,6.5,Rain,0.668,0.66,1,5.731999999999999,3,0,248.53428571428572,126.80120475993674,2261.84,101782.99,100218.0
SC-12360,2024-05-24,Dubai,Los Angeles,Rail,Perishables,669.75,352.54,3.76,5.7,Clear,0.793,1.26,0,5.117999999999999,0,1,270.8742857142857,129.77664580053727,547.25,24626.17,0.0
SC-11347,2024-05-24,Antwerp,Los Angeles,Road,Automotive,5880.06,490.02,1.68,0.2,Rain,0.999,4.28,0,0.644,3,2,327.8157142857143,125.2864552212444,732.74,32973.38,0.0
SC-14260,2024-05-24,Singapore,Shanghai,Road,Automotive,2169.62,227.42,2.62,4.0,Rain,0.782,2.03,1,3.586,3,2,290.95,107.92580893064171,2652.53,119364.02,136452.0
SC-13469,2024-05-24,Rotterdam,Los Angeles,Air,Automotive,2961.06,8.62,2.66,2.4,Hurricane,0.626,1.06,1,2.4779999999999998,2,0,246.2957142857143,149.84715055205885,2249.58,101231.21,5172.0
SC-11855,2024-05-24,Antwerp,Singapore,Sea,Perishables,4157.49,164.18,1.6,9.9,Fog,0.948,13.35,1,7.41,1,3,238.4442857142857,152.9155836681513,2352.07,105843.36,98508.0
SC-13969,2024-05-25,Rotterdam,Busan,Road,Perishables,6266.42,34.31,2.92,4.8,Hurricane,0.607,36.9,1,4.236,2,2,206.30285714285716,170.44226791050417,2534.47,114051.29,20586.0
SC-13369,2024-05-25,Busan,Singapore,Air,Electronics,10572.29,57.44,2.77,8.4,Clear,0.806,0.5,1,6.711,0,0,190.64714285714285,179.4461308874506,1742.74,78423.5,34464.0
SC-11007,2024-05-25,Singapore,Rotterdam,Sea,Automotive,12813.34,37.38,4.09,0.6,Storm,0.537,55.2,1,1.6469999999999998,4,3,145.62428571428572,171.41450715124594,2482.38,111706.96,22428.0
SC-14178,2024-05-25,Los Angeles,Singapore,Road,Perishables,5240.64,282.0,1.46,7.1,Fog,0.931,6.68,1,5.4079999999999995,1,2,115.90714285714286,108.0939151408437,1148.43,51679.48,169200.0
SC-11621,2024-05-25,Dubai,Los Angeles,Road,Electronics,1372.06,203.78,2.1,8.1,Fog,0.597,1.38,0,6.299999999999999,1,2,112.53,104.33316267291553,287.42,12934.02,0.0
SC-13599,2024-05-25,Shanghai,Dubai,Air,Textiles,10094.18,328.04,4.3,2.8,Fog,0.674,1.35,1,3.2499999999999996,1,0,158.1614285714286,119.98898149810333,1453.63,65413.42,196824.0
SC-14208,2024-05-25,Hamburg,Shanghai,Sea,Pharmaceuticals,1747.47,396.16,4.26,4.2,Clear,0.537,2.66,1,4.218,0,3,191.3014285714286,150.1684685532183,1782.47,80211.33,237696.0
SC-14734,2024-05-26,Antwerp,Shanghai,Rail,Pharmaceuticals,6742.77,373.38,2.99,3.9,Hurricane,0.919,43.92,1,3.627,2,1,239.74,145.70841018966593,2696.67,121350.26,224028.0
SC-10116,2024-05-26,Shanghai,Los Angeles,Rail,Automotive,12153.25,228.37,1.54,6.7,Rain,0.665,14.04,1,5.151999999999999,3,1,264.15857142857146,122.54779019204045,2514.12,113135.41,137022.0
SC-11256,2024-05-26,Antwerp,Shanghai,Sea,Perishables,3407.61,310.17,1.28,7.4,Fog,0.68,9.5,1,5.564,1,3,303.12857142857143,70.90565337793898,2774.43,124849.16,186102.0
SC-11616,2024-05-26,Shanghai,Dubai,Road,Textiles,14915.02,100.64,2.26,1.8,Hurricane,0.678,77.47,1,1.938,2,2,277.22,104.89844024896973,2941.07,132348.33,60384.0
SC-13716,2024-05-26,Busan,Los Angeles,Air,Textiles,5429.59,263.19,3.04,5.4,Clear,0.892,0.5,0,4.692,0,0,285.70714285714286,100.26737816363577,531.59,23921.56,0.0
SC-12865,2024-05-26,Dubai,Los Angeles,Rail,Automotive,8911.29,486.6,3.77,0.6,Rain,0.773,7.75,0,1.551,3,1,308.35857142857145,126.02614906287943,805.2,36233.92,0.0
SC-12152,2024-05-26,Antwerp,Dubai,Road,Automotive,10824.2,481.22,1.66,10.0,Hurricane,0.98,77.32,1,7.498,2,2,320.51000000000005,139.3041777310839,3541.9,159385.66,288732.0
SC-14489,2024-05-27,Antwerp,Marseille,Sea,Electronics,8676.45,182.3,2.28,2.4,Clear,0.985,14.02,0,2.364,0,3,293.21285714285716,145.78794688568357,1046.17,47077.73,0.0
SC-11192,2024-05-27,Busan,Singapore,Rail,Pharmaceuticals,5515.3,391.59,1.88,9.3,Clear,0.737,4.45,0,7.074,0,1,316.53000000000003,146.7380857173763,768.71,34591.98,0.0
SC-12343,2024-05-27,Singapore,Marseille,Sea,Automotive,5644.18,245.17,3.38,2.6,Hurricane,0.828,70.84,1,2.8339999999999996,2,3,307.2442857142857,149.24287999288774,3474.19,156338.51,147102.0
SC-12901,2024-05-27,Los Angeles,Hamburg,Sea,Pharmaceuticals,11600.43,111.35,2.1,3.8,Fog,0.83,29.87,0,3.2899999999999996,1,3,308.7742857142857,146.8068330445538,1437.61,64692.54,0.0
SC-12433,2024-05-27,Los Angeles,Shanghai,Sea,Textiles,4681.88,105.98,3.06,0.3,Clear,0.641,6.92,1,1.128,0,3,286.3157142857143,165.74597057516903,2696.07,121323.21,63588.0
SC-12022,2024-05-27,Busan,Dubai,Air,Automotive,14083.93,479.84,4.02,4.7,Rain,0.743,0.82,1,4.4959999999999996,3,0,285.35,164.39874614282604,2601.18,117052.88,287904.0
